timestamp,episode,episode_score,avg_score,steps_this_episode,score_per_step
2025-05-20 04:05:43,1,538.5,538.5,128,4.20703125
2025-05-20 04:07:25,2,23.0,280.75,128,0.1796875
2025-05-20 04:09:01,3,-205.5,118.66666666666667,128,-1.60546875
2025-05-20 04:10:23,4,-379.0,-5.75,128,-2.9609375
2025-05-20 04:12:07,5,127.5,20.9,128,0.99609375
2025-05-20 04:13:38,6,148.5,42.166666666666664,128,1.16015625
2025-05-20 04:15:13,7,-35.5,31.071428571428573,128,-0.27734375
2025-05-20 04:16:32,8,189.0,50.8125,128,1.4765625
2025-05-20 04:18:02,9,-116.0,32.27777777777778,128,-0.90625
2025-05-20 04:19:34,10,292.5,58.3,128,2.28515625
2025-05-20 04:20:55,11,-218.5,33.13636363636363,128,-1.70703125
2025-05-20 04:22:20,12,480.0,70.375,128,3.75
2025-05-20 04:23:58,13,100.0,72.65384615384616,128,0.78125
2025-05-20 04:25:22,14,8.5,68.07142857142857,128,0.06640625
2025-05-20 04:26:58,15,-212.0,49.4,128,-1.65625
2025-05-20 04:28:44,16,246.5,61.71875,128,1.92578125
2025-05-20 04:30:10,17,-26.5,56.529411764705884,128,-0.20703125
2025-05-20 04:31:39,18,493.5,80.80555555555556,128,3.85546875
2025-05-20 04:33:01,19,328.5,93.84210526315789,128,2.56640625
2025-05-20 04:34:18,20,-147.5,81.775,128,-1.15234375
2025-05-20 04:35:45,21,310.5,92.66666666666667,128,2.42578125
2025-05-20 04:37:19,22,140.0,94.81818181818181,128,1.09375
2025-05-20 04:38:49,23,173.5,98.23913043478261,128,1.35546875
2025-05-20 04:40:39,24,355.5,108.95833333333333,128,2.77734375
2025-05-20 04:42:04,25,199.0,112.56,128,1.5546875
2025-05-20 04:43:37,26,219.5,116.67307692307692,128,1.71484375
2025-05-20 04:45:05,27,696.0,138.12962962962962,128,5.4375
2025-05-20 04:46:50,28,360.5,146.07142857142858,128,2.81640625
2025-05-20 04:48:22,29,-207.5,133.8793103448276,128,-1.62109375
2025-05-20 04:49:43,30,-54.5,127.6,128,-0.42578125
2025-05-20 04:51:12,31,308.5,133.43548387096774,128,2.41015625
2025-05-20 04:52:33,32,156.0,134.140625,128,1.21875
2025-05-20 04:54:00,33,181.5,135.57575757575756,128,1.41796875
2025-05-20 04:55:42,34,139.5,135.69117647058823,128,1.08984375
2025-05-20 04:57:02,35,272.0,139.5857142857143,128,2.125
2025-05-20 04:58:29,36,258.5,142.88888888888889,128,2.01953125
2025-05-20 04:59:54,37,333.0,148.02702702702703,128,2.6015625
2025-05-20 05:01:16,38,470.5,156.51315789473685,128,3.67578125
2025-05-20 05:02:44,39,227.0,158.32051282051282,128,1.7734375
2025-05-20 05:04:17,40,452.5,165.675,128,3.53515625
2025-05-20 05:05:31,41,76.0,163.4878048780488,128,0.59375
2025-05-20 05:07:06,42,284.5,166.36904761904762,128,2.22265625
2025-05-20 05:08:51,43,537.0,174.98837209302326,128,4.1953125
2025-05-20 05:10:24,44,658.0,185.9659090909091,128,5.140625
2025-05-20 05:11:48,45,-147.0,178.56666666666666,128,-1.1484375
2025-05-20 05:13:25,46,654.0,188.90217391304347,128,5.109375
2025-05-20 05:15:07,47,565.5,196.91489361702128,128,4.41796875
2025-05-20 05:15:39,48,-52.0,191.72916666666666,128,-0.40625
2025-05-20 05:17:13,49,287.5,193.68367346938774,128,2.24609375
2025-05-20 05:19:04,50,526.0,200.33,128,4.109375
2025-05-20 05:20:31,51,402.0,197.6,128,3.140625
2025-05-20 05:21:54,52,121.5,199.57,128,0.94921875
2025-05-20 05:23:25,53,83.5,205.35,128,0.65234375
2025-05-20 05:24:52,54,188.0,216.69,128,1.46875
2025-05-20 05:26:22,55,606.0,226.26,128,4.734375
2025-05-20 05:27:48,56,450.0,232.29,128,3.515625
2025-05-20 05:29:09,57,270.0,238.4,128,2.109375
2025-05-20 05:30:39,58,323.5,241.09,128,2.52734375
2025-05-20 05:32:14,59,459.5,252.6,128,3.58984375
2025-05-20 05:33:55,60,469.5,256.14,128,3.66796875
2025-05-20 05:36:12,61,478.0,270.07,128,3.734375
2025-05-20 05:38:14,62,398.5,268.44,128,3.11328125
2025-05-20 05:39:31,63,359.5,273.63,128,2.80859375
2025-05-20 05:40:56,64,246.5,278.39,128,1.92578125
2025-05-20 05:42:27,65,122.0,285.07,128,0.953125
2025-05-20 05:44:32,66,564.5,291.43,128,4.41015625
2025-05-20 05:45:43,67,440.0,300.76,128,3.4375
2025-05-20 05:47:11,68,565.5,302.2,128,4.41796875
2025-05-20 05:48:51,69,448.5,304.6,128,3.50390625
2025-05-20 05:50:11,70,192.5,311.4,128,1.50390625
2025-05-20 05:51:47,71,359.0,312.37,128,2.8046875
2025-05-20 05:53:27,72,315.0,315.87,128,2.4609375
2025-05-20 05:54:27,73,218.5,316.77,128,1.70703125
2025-05-20 05:55:43,74,471.5,319.09,128,3.68359375
2025-05-20 05:57:20,75,680.0,328.71,128,5.3125
2025-05-20 05:58:33,76,458.0,333.48,128,3.578125
2025-05-20 05:59:51,77,689.0,333.34,128,5.3828125
2025-05-20 06:01:13,78,409.0,334.31,128,3.1953125
2025-05-20 06:02:32,79,558.5,349.63,128,4.36328125
2025-05-20 06:03:59,80,423.5,359.19,128,3.30859375
2025-05-20 06:05:44,81,643.0,365.88,128,5.0234375
2025-05-20 06:07:02,82,595.5,374.67,128,4.65234375
2025-05-20 06:08:25,83,399.5,379.03,128,3.12109375
2025-05-20 06:10:17,84,638.5,389.01,128,4.98828125
2025-05-20 06:11:53,85,292.0,389.41,128,2.28125
2025-05-20 06:13:14,86,331.5,390.87,128,2.58984375
2025-05-20 06:14:38,87,674.0,397.69,128,5.265625
2025-05-20 06:16:09,88,656.0,401.4,128,5.125
2025-05-20 06:17:28,89,784.0,412.54,128,6.125
2025-05-20 06:19:18,90,452.0,412.53,128,3.53125
2025-05-20 06:20:47,91,267.5,416.36,128,2.08984375
2025-05-20 06:22:15,92,810.0,426.87,128,6.328125
2025-05-20 06:23:47,93,473.5,425.6,128,3.69921875
2025-05-20 06:24:56,94,164.0,415.72,128,1.28125
2025-05-20 06:26:17,95,632.0,431.3,128,4.9375
2025-05-20 06:27:42,96,230.5,422.83,128,1.80078125
